Controller Server:
0	0.186336179	0.186336179	0.620636179	0.4343
1	0.372672359	0.620636179	1.054936179	0.4343
2	0.559008538	1.054936179	1.489236179	0.4343
0	0.186336179	1.489236179	1.490236179	0.001
3	0.745344718	1.490236179	1.924536179	0.4343
4	0.931680897	1.924536179	2.358836179	0.4343
1	0.372672359	2.358836179	2.359836179	0.001
5	1.118017077	2.359836179	2.794136179	0.4343
6	1.304353256	2.794136179	3.228436179	0.4343
2	0.559008538	3.228436179	3.229436179	0.001
0	0.186336179	3.229436179	3.230436179	0.001
7	1.490689436	3.230436179	3.764736179	0.5343
8	1.677025615	3.764736179	4.199036179	0.4343
9	1.863361795	4.199036179	4.633336179	0.4343
3	0.745344718	4.633336179	4.634336179	0.001
10	2.049697974	4.634336179	5.068636179	0.4343
11	2.236034154	5.068636179	5.502936179	0.4343
4	0.931680897	5.502936179	5.503936179	0.001
1	0.372672359	5.503936179	5.504936179	0.001
12	2.422370333	5.504936179	6.039236179	0.5343
13	2.608706513	6.039236179	6.473536179	0.4343
5	1.118017077	6.473536179	6.474536179	0.001
14	2.795042692	6.474536179	6.908836179	0.4343
15	2.981378872	6.908836179	7.343136179	0.4343
16	3.167715051	7.343136179	7.777436179	0.4343
6	1.304353256	7.777436179	7.778436179	0.001
2	0.559008538	7.778436179	7.779436179	0.001
17	3.354051231	7.779436179	8.313736179	0.5343
18	3.54038741	8.313736179	8.748036179	0.4343
19	3.72672359	8.748036179	9.182336179	0.4343
7	1.490689436	9.182336179	9.183336179	0.001
8	1.677025615	9.183336179	9.184336179	0.001
9	1.863361795	9.184336179	9.185336179	0.001
3	0.745344718	9.185336179	9.186336179	0.001
10	2.049697974	9.186336179	9.187336179	0.001
11	2.236034154	9.187336179	9.188336179	0.001
4	0.931680897	9.188336179	9.189336179	0.001
12	2.422370333	9.189336179	9.190336179	0.001
13	2.608706513	9.190336179	9.191336179	0.001
5	1.118017077	9.191336179	9.192336179	0.001
14	2.795042692	9.192336179	9.193336179	0.001
15	2.981378872	9.193336179	9.194336179	0.001
16	3.167715051	9.194336179	9.195336179	0.001
6	1.304353256	9.195336179	9.196336179	0.001
17	3.354051231	9.196336179	9.197336179	0.001
18	3.54038741	9.197336179	9.198336179	0.001
19	3.72672359	9.198336179	9.199336179	0.001
7	1.490689436	9.199336179	9.200336179	0.001
8	1.677025615	9.200336179	9.201336179	0.001
9	1.863361795	9.201336179	9.202336179	0.001
10	2.049697974	9.202336179	9.203336179	0.001
11	2.236034154	9.203336179	9.204336179	0.001
12	2.422370333	9.204336179	9.205336179	0.001
13	2.608706513	9.205336179	9.206336179	0.001
14	2.795042692	9.206336179	9.207336179	0.001
15	2.981378872	9.207336179	9.208336179	0.001
16	3.167715051	9.208336179	9.209336179	0.001
17	3.354051231	9.209336179	9.210336179	0.001
18	3.54038741	9.210336179	9.211336179	0.001
19	3.72672359	9.211336179	9.212336179	0.001
----------------------------
Service Server:
0	0.186336179	0.287436179	0.610636179	0.3232
1	0.372672359	0.721736179	1.044936179	0.3232
2	0.559008538	1.156036179	1.479236179	0.3232
0	0.186336179	1.490336179	1.591336179	0.101
3	0.745344718	1.591336179	1.914536179	0.3232
4	0.931680897	2.025636179	2.348836179	0.3232
1	0.372672359	2.359936179	2.460936179	0.101
5	1.118017077	2.460936179	2.784136179	0.3232
6	1.304353256	2.895236179	3.218436179	0.3232
2	0.559008538	3.229536179	3.330536179	0.101
0	0.186336179	3.330536179	3.431536179	0.101
7	1.490689436	3.431536179	3.754736179	0.3232
8	1.677025615	3.865836179	4.189036179	0.3232
9	1.863361795	4.300136179	4.623336179	0.3232
3	0.745344718	4.634436179	4.735436179	0.101
10	2.049697974	4.735436179	5.058636179	0.3232
11	2.236034154	5.169736179	5.492936179	0.3232
4	0.931680897	5.504036179	5.605036179	0.101
1	0.372672359	5.605036179	5.706036179	0.101
12	2.422370333	5.706036179	6.029236179	0.3232
13	2.608706513	6.140336179	6.463536179	0.3232
5	1.118017077	6.474636179	6.575636179	0.101
14	2.795042692	6.575636179	6.898836179	0.3232
15	2.981378872	7.009936179	7.333136179	0.3232
16	3.167715051	7.444236179	7.767436179	0.3232
6	1.304353256	7.778536179	7.879536179	0.101
2	0.559008538	7.879536179	7.980536179	0.101
17	3.354051231	7.980536179	8.303736179	0.3232
18	3.54038741	8.414836179	8.738036179	0.3232
19	3.72672359	8.849136179	9.172336179	0.3232
7	1.490689436	9.183436179	9.284436179	0.101
8	1.677025615	9.284436179	9.385436179	0.101
