0	0.186336179	0.186336179	4.219236179	4.0329	0.0
1	0.372672359	0.620636179	1.054936179	0.4343	0.24796382
2	0.559008538	1.054936179	3.672836179	2.6179	0.495927641
3	0.745344718	1.601336179	5.422136179	3.8208	0.855991461
4	0.931680897	2.035636179	7.048236179	5.0126	1.103955282
5	1.118017077	2.469936179	8.251136179	5.7812	1.351919102
6	1.304353256	2.904236179	3.338536179	0.4343	1.599882923
7	1.490689436	3.672836179	4.107136179	0.4343	2.182146743
8	1.677025615	4.219236179	12.494136179	8.2749	2.542210564
9	1.863361795	4.653536179	14.131336179	9.4778	2.790174384
10	2.049697974	5.422136179	5.856436179	0.4343	3.372438205
11	2.236034154	5.856436179	17.071436179	11.215	3.620402025
12	2.422370333	6.290736179	18.708636179	12.4179	3.868365846
13	2.608706513	7.048236179	52.959636179	45.9114	4.439529666
14	2.795042692	7.482536179	21.760836179	14.2783	4.687493487
15	2.981378872	8.251136179	53.071736179	44.8206	5.269757307
16	3.167715051	8.685436179	24.801936179	16.1165	5.517721128
17	3.354051231	9.119736179	9.554036179	0.4343	5.765684948
18	3.54038741	9.554036179	27.296636179	17.7426	6.013648769
19	3.72672359	9.988336179	28.488436179	18.5001	6.261612589
20	3.913059769	10.422636179	30.114536179	19.6919	6.50957641
21	4.099395949	10.856936179	31.317436179	20.4605	6.75754023
22	4.285732128	11.291236179	32.520336179	21.2291	7.005504051
23	4.472068308	11.725536179	53.183836179	41.4583	7.253467871
24	4.658404487	12.494136179	36.006836179	23.5127	7.835731692
25	4.844740667	12.928436179	37.209736179	24.2813	8.083695512
26	5.031076846	13.362736179	38.835836179	25.4731	8.331659333
27	5.217413026	14.131336179	40.907336179	26.776	8.913923153
28	5.403749205	14.565636179	42.110236179	27.5446	9.161886974
29	5.590085385	14.999936179	43.302036179	28.3021	9.409850794
30	5.776421564	15.434236179	44.928136179	29.4939	9.657814615
31	5.962757744	15.868536179	46.119936179	30.2514	9.905778435
32	6.149093923	16.302836179	53.295936179	36.9931	10.153742256
33	6.335430103	17.071436179	49.161036179	32.0896	10.736006076
34	6.521766282	17.505736179	50.787136179	33.2814	10.983969897
35	6.708102462	17.940036179	51.978936179	34.0389	11.231933717
36	6.894438641	18.708636179	19.142936179	0.4343	11.814197538
37	7.080774821	19.142936179	19.577236179	0.4343	12.062161358
38	7.267111	19.577236179	20.011536179	0.4343	12.310125179
39	7.45344718	20.011536179	20.445836179	0.4343	12.558088999
40	7.639783359	20.557936179	20.992236179	0.4343	12.91815282
41	7.826119539	20.992236179	21.426536179	0.4343	13.16611664
42	8.012455718	21.760836179	22.195136179	0.4343	13.748380461
43	8.198791898	22.195136179	22.629436179	0.4343	13.996344281
44	8.385128077	22.629436179	23.063736179	0.4343	14.244308102
45	8.571464257	23.063736179	23.498036179	0.4343	14.492271922
46	8.757800436	23.610136179	24.044436179	0.4343	14.852335743
47	8.944136616	24.044436179	24.478736179	0.4343	15.100299563
48	9.130472795	24.801936179	25.236236179	0.4343	15.671463384
49	9.316808975	25.236236179	25.670536179	0.4343	15.919427204
50	9.503145154	25.670536179	26.104836179	0.4343	16.167391025
51	9.689481334	26.104836179	26.539136179	0.4343	16.415354845
52	9.875817513	26.539136179	26.973436179	0.4343	16.663318666
53	10.062153693	27.296636179	27.730936179	0.4343	17.234482486
54	10.248489872	27.730936179	28.165236179	0.4343	17.482446307
55	10.434826052	28.488436179	28.922736179	0.4343	18.053610127
56	10.621162231	28.922736179	29.357036179	0.4343	18.301573948
57	10.807498411	29.357036179	29.791336179	0.4343	18.549537768
58	10.99383459	30.114536179	30.548836179	0.4343	19.120701589
59	11.18017077	30.548836179	30.983136179	0.4343	19.368665409
60	11.366506949	31.317436179	31.751736179	0.4343	19.95092923
61	11.552843129	31.751736179	32.186036179	0.4343	20.19889305
62	11.739179308	32.520336179	32.954636179	0.4343	20.781156871
63	11.925515488	32.954636179	33.388936179	0.4343	21.029120691
64	12.111851667	33.388936179	33.823236179	0.4343	21.277084512
65	12.298187847	33.935336179	34.369636179	0.4343	21.637148332
66	12.484524026	34.369636179	34.803936179	0.4343	21.885112153
67	12.670860206	34.803936179	35.238236179	0.4343	22.133075973
68	12.857196385	35.238236179	35.672536179	0.4343	22.381039794
69	13.043532565	36.006836179	36.441136179	0.4343	22.963303614
70	13.229868744	36.441136179	36.875436179	0.4343	23.211267435
71	13.416204924	37.209736179	37.644036179	0.4343	23.793531255
72	13.602541103	37.644036179	38.078336179	0.4343	24.041495076
73	13.788877283	38.078336179	38.512636179	0.4343	24.289458896
74	13.975213462	38.835836179	39.270136179	0.4343	24.860622717
75	14.161549642	39.270136179	39.704436179	0.4343	25.108586537
76	14.347885821	39.704436179	40.138736179	0.4343	25.356550358
77	14.534222001	40.138736179	40.573036179	0.4343	25.604514178
78	14.72055818	40.907336179	41.341636179	0.4343	26.186777999
79	14.90689436	41.341636179	41.775936179	0.4343	26.434741819
80	15.093230539	42.110236179	42.544536179	0.4343	27.01700564
81	15.279566719	42.544536179	42.978836179	0.4343	27.26496946
82	15.465902898	43.302036179	43.736336179	0.4343	27.836133281
83	15.652239078	43.736336179	44.170636179	0.4343	28.084097101
84	15.838575257	44.170636179	44.604936179	0.4343	28.332060922
85	16.024911437	44.928136179	45.362436179	0.4343	28.903224742
86	16.211247616	45.362436179	45.796736179	0.4343	29.151188563
87	16.397583796	46.119936179	46.554236179	0.4343	29.722352383
88	16.583919975	46.554236179	46.988536179	0.4343	29.970316204
89	16.770256155	47.100636179	47.534936179	0.4343	30.330380024
