0	0.09316809	0.09316809	0.825904269	0.732736179	0.0
1	0.186336179	0.186336179	1.012240449	0.82590427	0.0
2	0.279504269	0.279504269	1.167036179	0.88753191	0.0
3	0.372672359	0.372672359	1.279136179	0.90646382	0.0
4	0.465840449	0.465840449	1.372304269	0.90646382	0.0
5	0.559008538	0.620636179	1.484404269	0.86376809	0.061627641
6	0.652176628	0.75166809	1.503336179	0.751668089	0.099491462
7	0.745344718	0.825904269	1.52226809	0.696363821	0.080559551
8	0.838512808	1.012240449	1.670740449	0.6585	0.173727641
9	0.931680897	1.143272359	1.801772359	0.6585	0.211591462
