0	0.09316809	0.09316809	0.62956809	0.5364	0.0
1	0.186336179	0.186336179	0.73056809	0.544231911	0.0
2	0.279504269	0.279504269	0.83156809	0.552063821	0.0
3	0.372672359	0.372672359	0.93256809	0.559895731	0.0
4	0.465840449	0.465840449	1.139104269	0.67326382	0.0
5	0.559008538	0.559008538	1.240104269	0.681095731	0.0
6	0.652176628	0.652176628	1.341104269	0.688927641	0.0
7	0.745344718	0.745344718	1.36786809	0.622523372	0.0
8	0.838512808	0.838512808	1.442104269	0.603591461	0.0
9	0.931680897	0.943836179	1.574404269	0.63056809	0.012155282
